,GoodForKids,HasTV,monday,jukebox,Music,HappyHour,wednesday,RestaurantsTableService,RestaurantsCounterService,vegetarian,GoodForMeal,ByAppointmentOnly,sunday,RestaurantsPriceRange2,casual,latenight,RestaurantsReservations,BusinessAcceptsCreditCards,friday,video,DogsAllowed,Ambience,gluten-free,Alcohol,soy-free,hipster,dinner,tuesday,CoatCheck,lot,lunch,vegan,trendy,upscale,BYOBCorkage,dairy-free,classy,GoodForDancing,RestaurantsDelivery,AgesAllowed,Open24Hours,thursday,dj,background_music,karaoke,BYOB,no_music,BusinessAcceptsBitcoin,romantic,BusinessParking,WheelchairAccessible,Caters,live,BestNights,dessert,street,OutdoorSeating,Corkage,garage,breakfast,AcceptsInsurance,NoiseLevel,valet,Smoking,RestaurantsGoodForGroups,WiFi,intimate,RestaurantsAttire,DriveThru,brunch,divey,touristy,kosher,validated,RestaurantsTakeOut,saturday,halal,BikeParking,business_id,stars
1037,True,True,,,,,,,,,,,,2,True,,False,,,,,,,'none',,False,,,,True,,,False,False,,,False,,False,,,,,,,,,,False,,,,,,,False,False,,False,,,u'average',False,,True,'no',False,u'casual',,,False,False,,False,True,,,True,185134,3.4545454545
1038,True,False,,,,,,False,,,,,,1,False,,False,False,,,,,,u'none',,False,,,,False,,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,,True,False,,False,,,'average',False,,False,u'no',False,u'casual',,,True,False,,False,True,,,False,87171,4.253968254
1039,True,False,,,,,,False,,,,,,2,False,False,False,True,,,,,,u'none',,False,False,,,,False,,False,False,,,False,,False,,,,,,,,,,False,,True,True,,,False,,False,,,False,,u'quiet',,,True,u'no',False,u'casual',,False,False,False,,,True,,,True,84020,5.0
1040,True,True,,,,,,True,,,,,,2,False,False,False,True,,,,,,u'full_bar',,False,True,,,False,True,,False,False,,,False,,False,,,,,,,,,,False,,,,,,False,False,False,,False,False,,u'average',False,,True,,False,'casual',,False,False,False,,False,True,,,,135555,3.4807692308
1041,True,True,,,,,,True,,,,,,2,True,False,True,True,,,True,,,u'full_bar',,False,True,,,True,True,,False,False,,,False,,True,,,,,,,,,False,False,,True,True,,,False,False,True,,False,False,,u'average',False,,True,u'free',False,'casual',,False,False,False,,False,True,,,True,94096,3.7738419619
1042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,u'quiet',,,,,,u'casual',,,,,,,,,,,149308,3.5
1043,True,False,,,,,,,,,,,,1,,False,False,True,,,,,,,,,False,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,False,,False,,,False,,,,,True,,,'casual',,False,,,,,True,,,True,148291,4.2
1044,True,False,,,,,,False,,,,,,2,True,False,False,True,,,,,,u'none',,False,False,,,True,True,,False,False,,,False,,False,,,,,,,,,False,False,,True,,,,False,False,True,,False,False,,u'average',False,,True,'free',False,'casual',False,True,False,False,,False,True,,,False,8884,2.7916666667000003
1045,True,True,,,,,,,,,,,,2,True,False,False,,,,,,,'beer_and_wine',,False,True,,,True,True,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,False,False,False,,False,False,,u'average',False,,True,u'no',False,u'casual',,False,False,False,,False,True,,,True,97355,3.6
1046,True,False,,,,,,,,,,,,1,False,,False,True,,,,,,u'none',,False,,,,True,,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,,False,False,,False,,,u'very_loud',False,,False,u'no',False,u'casual',,,False,False,,False,True,,,False,39521,2.0476190476
1047,True,False,,,,,,,,,,,,2,True,,True,,,,,,,,,False,,,,True,,,False,False,,,False,,False,,,,,,,,,,False,,,,,,,False,False,,False,,,u'very_loud',False,,True,u'no',False,u'casual',,,,False,,False,True,,,,29663,3.4444444444
1048,True,True,,,,,,,,,,,,1,False,,False,True,,,,,,u'none',,False,,,,True,,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,,False,False,,False,,,u'quiet',False,,True,'free',False,u'casual',,,False,False,,False,True,,,,141175,3.1
1049,True,True,,,,,,,,,,,,2,False,,True,True,,,,,,u'full_bar',,False,,,,True,,,False,False,,,False,,True,,,,,,,,,False,False,,,True,,,,False,False,,False,,,u'average',False,,True,u'free',False,'casual',,,False,False,,False,True,,,False,130433,4.1121495327
1050,True,False,,,,,,,,,,,,1,False,,False,True,,,,,,u'none',,False,,,,True,,,False,False,,,False,,False,,,,,,,,,,False,,,True,,,,False,False,,False,,,u'average',False,,True,'no',False,u'casual',,,False,False,,False,True,,,False,158939,2.0689655172
1051,,,,,,,,,,,,,,2,,,,,,,,,,u'none',,,,,,False,,,,,,,,,False,,,,,,,,,,,,,,,,,True,False,,False,,,,False,,,u'no',,,,,,,,False,True,,,,119325,4.5
1052,True,True,,,,,,False,,,,,,2,,,False,,,,,,,'none',,,,,,,,,,,,,,,False,,,,,,,,,,,,,False,,,,,False,,,,,'average',,,False,'no',,'casual',False,,,,,,True,,,True,58722,2.4
1053,,False,,,,,,False,,,,,,,,,False,True,,,False,,,u'none',,,,,,True,,,,,,,,,False,,,,,,,,,False,,,True,False,,,,False,True,,False,,,,False,,,u'free',,,,,,,,False,True,,,False,14596,5.0
1054,True,True,,,,,,True,,,,,,2,True,False,True,True,,,False,,,u'none',,False,True,,,,True,,False,False,,,False,,True,,,,,,,,,False,False,,True,True,,,False,,False,,,False,,'quiet',,,True,u'no',False,'casual',,False,False,False,,,True,,,True,21780,4.4285714286
1055,False,,,,,,,,,,,,,2,,,True,True,,,,,,u'full_bar',,,,,,True,,,,,,,,,False,,,,,,,,,,,,,,,,,False,True,,False,,,,False,,True,,,u'casual',,,,,,False,True,,,,67079,3.76
1056,True,True,,,,,,True,,,,,,2,True,True,True,True,,,,,,'none',,False,True,,,False,False,,False,False,,,False,,False,,,,,,,,,,False,,False,True,,,False,True,False,,False,False,,u'average',False,,True,u'no',False,u'casual',,False,False,False,,False,True,,,True,113780,3.4507042254
1057,True,False,,,,,,False,,,,,,1,False,False,False,True,,,,,,u'none',,False,False,,,,False,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,False,,False,,,False,,,,,True,u'no',False,u'casual',,False,False,False,,,True,,,False,42953,2.3333333333
1058,False,,,,,,,False,,,,,,1,False,False,False,True,,,,,,u'none',,False,False,,,False,False,,False,False,,,False,,False,,,,,,,,,,False,,,,,,False,False,False,,False,False,,,False,,,,False,u'casual',True,False,False,False,,False,True,,,,93591,1.125
1059,,,,,,,,,,,,,,,True,False,True,,,,,,,,,False,False,,,False,False,,False,False,,,False,,False,,,,,,,,,,False,,,,,,False,False,False,,False,False,,,False,,,,False,,,False,,False,,False,True,,,,23449,2.1538461538
1060,,True,,,,,,,,,,,,,,,False,True,,,,,,u'none',,,,,,True,,,,,,,,,False,,,,,,,,,,,,,True,,,,False,True,,False,,,u'average',False,,,u'free',,,,,,,,False,True,,,,111811,3.6666666667000003
1061,True,True,,,,,,,,,,,,2,True,True,True,True,,,,,,u'beer_and_wine',,False,True,,,True,False,,True,False,,,False,,False,,,,,,,,,,False,,,True,,,True,False,False,,False,False,,'average',False,,True,u'free',False,'casual',,False,False,False,,False,True,,,True,65124,4.5677179963
1062,True,True,,,,True,,True,,,,,,2,False,False,,True,,,,,,u'full_bar',,False,False,,,True,False,,False,False,,,False,,False,,,,,,,,,,False,,,,,,False,False,True,,False,False,,u'average',False,,True,'no',False,u'casual',False,False,False,False,,False,True,,,False,35022,3.9411764706
1063,True,True,,,,,,True,,,,,,1,True,False,True,True,,,False,,,'none',,False,True,,,True,True,,False,False,,,False,,False,,,,,,,,,,False,,False,True,,,True,False,False,,False,False,,'average',False,,True,u'free',False,'casual',,True,False,False,,False,True,,,True,112681,4.0125
1064,True,True,,,,,,False,,,,,,1,False,False,False,True,,,,,,u'none',,False,False,,,False,False,,False,False,,,False,,False,,,,,,,,,,False,,,,,,False,False,False,,False,False,,,False,,True,'free',False,'casual',True,False,False,False,,False,True,,,True,130147,1.8095238095
1065,False,False,,,,,,,,,,,,3,False,,True,,,,,,,u'full_bar',,False,,,,False,,,False,False,,,False,,False,,,,,,,,,,False,,True,False,,,,False,,,False,,,u'average',False,,True,'no',False,'casual',,,False,False,,False,False,,,,82159,3.6
1066,False,False,,,,,,,,,,,,1,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,False,,,,,,,,False,,,'casual',,,,,,,True,,,False,74010,2.3333333333
1067,True,,,,,,,,,,,,,1,False,False,False,True,,,,,,'none',,False,False,,,False,False,,False,False,,,False,,True,,,,,,,,,,False,,,,,,False,False,,,False,False,,,False,,False,'free',False,,,False,False,False,,False,True,,,,165722,1.0
1068,True,False,,,,,,,,,,,,1,False,False,False,,,,,,,,,False,False,,,,False,,False,False,,,False,,True,,,,,,,,,,False,,,,,,False,,False,,,False,,,,,True,'free',False,'casual',,False,,False,,,True,,,,141840,2.25
1069,True,False,,,,,,,,,,,,1,False,False,False,True,,,,,,u'none',,False,False,,,False,False,,False,False,,,False,,False,,,,,,,,,,False,,,True,,,False,False,True,,False,False,,u'quiet',False,,True,u'free',False,u'casual',,False,False,False,,False,True,,,,181764,3.0
1070,True,True,,,,,,,,,,,,1,False,,True,True,,,,,,u'full_bar',,False,,,,False,,,False,False,,,False,,True,,,,,,,,,,False,,,,,,,False,False,,False,,,u'quiet',False,,True,u'free',False,u'casual',,,False,False,,False,True,,,False,131972,3.6666666667000003
1071,True,True,,,,,,,,,,,,1,False,,False,,,,,,,'none',,False,,,,False,,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,,False,True,,False,,,'average',False,,True,'free',False,'casual',,,False,False,,False,True,,,True,128970,1.0
1072,True,False,,,,,,False,,,,,,2,False,False,False,True,,,,,,u'none',,False,False,,,False,False,,False,False,,,False,,False,,,,,,,,,,False,,,,,,False,False,,,False,False,,u'quiet',False,,True,'no',False,'casual',True,False,False,False,,False,True,,,,93961,3.75
1073,True,True,,,,,,,,,,,,1,False,,False,,,,,,,u'beer_and_wine',,False,,,,False,,,False,False,,,False,,False,,,,,,,,,,False,,,,,,,False,False,,False,,,u'average',False,,True,u'no',False,'casual',,,False,False,,False,True,,,,26424,4.0
1074,True,True,,,,,,False,,,,,,1,True,False,False,True,,,,,,u'none',,False,True,,,True,True,,False,False,,,False,,False,,,,,,,,,,False,,,True,,,False,False,False,,False,False,,u'average',False,,True,'no',False,u'casual',,False,False,False,,False,True,,,True,57083,3.8289473684
1075,True,False,,,,,,False,,,,,,1,True,False,False,True,,,,,,u'none',,False,True,,,True,True,,False,False,,,False,,True,,,,,,,,,,False,,True,True,,,False,False,False,,False,False,,'quiet',False,,True,u'free',False,'casual',,False,False,False,,False,True,,,True,12529,4.3666666667000005
1076,True,False,,,,,,True,,,,,,2,True,False,True,,,,,,,u'none',,False,False,,,False,False,,False,False,,,False,,False,,,,,,,,,,False,,,True,,,True,True,False,,False,True,,u'quiet',False,,True,u'free',False,'casual',,True,False,False,,False,True,,,True,71607,3.8947368421
1077,True,False,,,,,,,,,,,,2,False,,True,,,,,,,u'full_bar',,False,,,,False,,,False,False,,,False,,True,,,,,,,,,,False,,,True,,,,False,True,,False,,,u'quiet',False,,True,,False,u'casual',,,,False,,False,True,,,,104034,3.0
1078,True,False,,,,,,True,,,,,,1,True,False,False,True,,,,,,u'none',,False,False,,,True,True,,False,False,,,False,,False,,,,,,,,,,False,,,,,,False,False,False,,False,False,,u'average',False,,True,u'no',False,'casual',,False,False,False,,False,True,,,False,58109,3.05
1079,True,True,,,,,,False,,,,,,1,False,False,False,True,,,,,,u'none',,False,False,,,False,False,,False,False,,,False,,,,,,,,,,,,False,,,False,,,False,False,False,,False,False,,u'quiet',False,,True,u'no',False,u'casual',,False,False,False,,False,True,,,False,152375,4.2631578947
1080,True,False,,,,,,,,,,,,1,False,,False,True,,,,,,'none',,False,,,,False,,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,,False,False,,False,,,'average',False,,True,'no',False,'casual',,,False,False,,False,True,,,False,45794,2.4
1081,True,True,,,,,,,,,,,,2,False,,False,,,,,,,u'none',,False,,,,False,,,False,False,,,False,,True,,,,,,,,,,False,,,,,,,False,False,,False,,,u'loud',False,,False,u'no',False,u'dressy',,,False,False,,False,True,,,True,18838,2.9230769231
1082,True,False,,,,,,,,,,,,1,False,False,False,True,,,,,,u'none',,False,False,,,False,True,,False,False,,,False,,False,,,,,,,,,,False,,,,,,False,False,True,,False,False,,,False,,False,u'no',False,'casual',True,False,False,False,,False,True,,,False,124450,1.9318181818000002
1083,True,False,,,,,,True,,,,,,2,False,False,True,,,,,,,'beer_and_wine',,False,True,,,False,True,,False,False,,,False,,True,,,,,,,,,,False,,,False,,,False,False,False,,False,False,,u'average',False,,True,'no',False,u'casual',,False,False,False,,False,True,,,False,2789,3.3333333333
1084,False,,,,,,,,,,,,,1,,,False,True,,,,,,u'full_bar',,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,,False,,,,False,,True,,,u'casual',,,,,,False,True,,,,184181,3.0
1085,True,True,False,False,,True,False,,,,,,False,2,True,False,True,True,False,False,,,,u'full_bar',,False,True,False,,True,True,,False,False,,,False,,False,,,True,False,False,False,,False,,False,,,False,False,,True,False,False,,False,False,,u'average',False,,True,u'no',False,u'casual',,False,False,False,,False,True,True,,False,104556,2.7592592593000003
1086,True,False,,,,,,True,,,,,,2,False,False,False,True,,,,,,'none',,False,False,,,False,True,,False,False,,,False,,True,,,,,,,,,,False,,,True,,,False,False,False,,False,False,,u'quiet',False,,True,'no',False,'casual',,False,False,False,,False,True,,,True,59951,4.6422018349
1087,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,180440,4.3333333333
1088,True,True,,,,,,True,,,,,,2,True,False,True,True,,,False,,,u'full_bar',,False,False,,,False,False,,True,False,,,False,,False,,,,,,,,,False,False,,False,True,,,False,True,True,,False,False,,'average',False,,True,u'no',False,'casual',,False,False,False,,False,True,,,False,1537,4.0579710145
1089,True,False,,,,,,,,,,,,2,False,,False,True,,,,,,u'full_bar',,False,,,,True,,,False,False,,,False,,False,,,,,,,,,,False,,,True,,,,False,True,,False,,,u'average',False,,True,u'free',False,u'casual',,,False,False,,False,True,,,True,79625,3.0204081633
1090,True,False,,,,,,False,,,,,,1,False,,False,True,,,False,,,u'none',,False,,,,True,,,False,False,,,False,,True,,,,,,,,,False,False,,True,True,,,,False,False,,False,,,u'average',False,,False,u'free',False,u'casual',,,False,False,,False,True,,,True,4703,2.6153846154
1091,True,,,,,,,,,,,,,1,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,u'average',,,True,,,'casual',,,,,,,True,,,,4858,2.2727272727
1092,True,True,,,,,,,,,,,,2,False,,,,,,,,,'full_bar',,,,,,False,,,False,False,,,False,,True,,,,,,,,,,False,,,True,,,,False,False,,False,,,u'average',False,,True,'no',False,u'casual',,,,False,,False,True,,,True,94969,2.0697674419
1093,False,False,,,,,,True,,,,,,4,False,False,True,True,,,False,,,u'full_bar',,False,True,,,False,False,,True,True,,,True,,False,,,,,,,,,False,False,,True,False,,,False,False,True,,True,False,,'average',True,,True,u'free',False,'dressy',,False,False,False,,False,True,,,False,155012,3.2258064516
1094,True,True,,,,,,,,,,,,1,False,False,False,True,,,,,,,,False,False,,,False,True,,False,False,,,False,,True,,,,,,,,,,False,,,,,,False,False,False,,False,False,,u'loud',False,,True,,False,'casual',,False,False,False,,False,True,,,True,154291,3.4
1095,True,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,False,,,,,,,,,False,,,,,,,,,,,,,,,,,False,False,,False,,,,False,,True,,,,,,,,,False,True,,,,92898,3.0
1096,True,False,,,,,,True,,,,,,2,True,,True,,,,,,,u'full_bar',,False,,,,False,,,False,False,,,False,,False,,,,,,,,,,False,,,,,,,True,False,,False,,,u'average',False,,True,u'no',False,u'casual',,,,False,,False,True,,,True,107804,3.6774193548
1097,False,True,,,,,,,,,,,,2,False,,True,,,,,,,u'full_bar',,False,,,,False,,,False,False,,,False,,,,,,,,,,,,False,,,,,,,False,False,,False,,,u'loud',False,,False,,False,u'casual',,,,False,,False,True,,,,119051,3.7142857143
1098,True,True,,,,,,,,,,,,1,False,,False,,,,,,,'none',,False,,,,False,,,False,False,,,False,,False,,,,,,,,,,False,,,,,,,False,False,,False,,,'quiet',False,,True,'no',False,'casual',,,,False,,False,True,,,True,158237,2.8333333333
1099,False,False,,,,,,,,,,,,,False,False,False,,,,,,,u'none',,False,False,,,,False,,False,False,,,False,,,,,,,,,,,,False,,,True,,,False,,,,,False,,u'average',,,True,u'free',False,u'casual',,False,,False,,,True,,,,79683,4.8888888889
1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70702,1.5
1101,True,False,,,,,,False,,,,,,1,True,True,False,True,,,,,,u'none',,False,True,,,False,True,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,False,False,True,,False,False,,u'average',False,,True,'no',False,'casual',False,False,False,True,,False,True,,,False,136289,4.0
1102,True,True,,,,,,,,,,,,2,False,,True,True,,,,,,u'beer_and_wine',,False,,,,True,,,False,False,,,False,,True,,,,,,,,,False,False,,,True,,,,False,False,,False,,,u'average',False,,True,u'no',False,u'casual',,,False,False,,False,True,,,False,20532,3.5789473684
1103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132855,4.0
1104,False,,,,,,,,,,,,,1,,,False,False,,,,,,u'none',,,,,,False,,,,,,,,,False,,,,,,,,,,,,,,,,,True,False,,False,,,,False,,True,,,u'casual',,,,,,False,False,,,,154912,3.3571428571
1105,,False,,,,,,,,,,,,1,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u'average',,,False,,,,,,,,,,True,,,,49986,1.3333333333000001
1106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u'casual',,,,,,,True,,,,103726,2.0
1107,True,False,,,,,,,,,,,,2,False,,True,True,,,,,,,,False,,,,,,,False,False,,,False,,,,,,,,,,,,False,,,,,,,,,,,,,u'average',,,True,,False,u'casual',,,False,False,,,True,,,,18069,3.1612903226
1108,True,True,,,,,,,,,,,,1,True,False,False,True,,,,,,,,False,True,,,False,True,,False,False,,,False,,True,,,,,,,,,,False,,,True,,,False,False,False,,False,False,,,False,,True,'no',False,'casual',,False,False,False,,False,True,,,,64927,3.5257731959000003
1109,True,True,,,,,,,,,,,,1,True,False,False,True,,,,,,'none',,False,False,,,False,True,,False,False,,,False,,True,,,,,,,,,,False,,,True,,,False,False,False,,False,False,,u'average',False,,True,'no',False,u'casual',,False,False,False,,False,True,,,True,169752,3.137254902
1110,True,,,,,,,,,,,,,1,,False,False,,,,,,,,,,False,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,False,,,,,False,,,,,True,,,,,False,,,,,True,,,,43983,4.0
1111,False,,,,,,,,,,,,,2,True,,False,,,,,,,u'beer_and_wine',,,,,,False,,,False,,,,False,,True,,,,,,,,,,False,,,,,,,False,,,False,,,,False,,True,u'free',False,,,,,True,,False,True,,,,79812,2.0
1112,True,False,,,,,,,,,,,,1,False,False,True,,,,,,,,,False,False,,,False,False,,False,False,,,False,,False,,,,,,,,,,False,,,,,,False,False,False,,False,False,,,False,,True,'free',False,u'casual',,False,,False,,False,True,,,True,154915,4.1724137931
1113,True,False,,,,,,,,,,,,1,True,True,False,True,,,,,,u'none',,False,False,,,True,False,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,False,False,False,,False,False,,'average',False,,True,'free',False,'casual',,False,False,False,,False,True,,,True,26053,2.5098039216
1114,True,True,,,,,,,,,,,,1,False,False,False,True,,,,,,u'none',,False,False,,,False,False,,False,False,,,False,,False,,,,,,,,,,False,,,,,,False,False,False,,False,False,,u'loud',False,,True,,False,'casual',,False,False,False,,False,True,,,,46884,1.4166666667
1115,True,False,,,,,,,,,,,,2,,,False,,,,,,,u'none',,,,,,True,,,,,,,,,False,,,,,,,,,,,,,True,,,,False,True,,False,,,,False,,True,u'free',,u'casual',,,,,,False,True,,,True,51700,3.4285714286
1116,,,,,,,,,,,,,,,,,False,True,,,,,,u'none',,,,,,,,,,,,,,,True,,,,,,,,,,,,True,True,,,,,True,,,,,,,,,u'no',,,,,,,,,False,,,True,163790,5.0
1117,True,False,,,,,,False,,,,,,1,False,False,False,True,,,,,,u'none',,False,False,,,False,True,,False,False,,,False,,False,,,,,,,,,,False,,,True,,,False,False,True,,False,False,,u'average',False,,False,u'no',False,u'casual',,False,False,False,,False,True,,,True,101755,4.4259259259
1118,True,True,,,,,,False,,,,,,1,False,False,False,,,,,,,u'none',,False,False,,,False,True,,False,False,,,False,,True,,,,,,,,,,False,,,False,,,False,False,False,,False,False,,u'average',False,,False,u'no',False,'casual',,False,False,False,,False,True,,,True,61671,2.6551724138
1119,,,,,,,,,,,,,,2,False,,,,,,False,,,u'none',,False,,,,True,,,False,False,,,False,,True,,,,,,,,,,False,,True,True,,,,False,False,,False,,,u'quiet',False,,False,,False,,,,,False,,False,False,,,True,122141,3.375
1120,True,True,,,,,,,,,,,,2,True,,True,,,,,,,u'beer_and_wine',,False,,,,False,,,False,False,,,False,,True,,,,,,,,,,False,,,True,,,,False,False,,False,,,u'loud',False,,True,u'no',False,u'casual',,,False,False,,False,True,,,True,99721,3.1111111111
