,GoodForKids,video,dessert,street,HasTV,OutdoorSeating,monday,GoodForDancing,jukebox,Corkage,DogsAllowed,garage,Music,breakfast,RestaurantsDelivery,AcceptsInsurance,NoiseLevel,HappyHour,valet,Ambience,Smoking,RestaurantsGoodForGroups,gluten-free,AgesAllowed,thursday,Alcohol,WiFi,dj,background_music,wednesday,intimate,karaoke,soy-free,hipster,RestaurantsAttire,BYOB,RestaurantsTableService,dinner,BikeParking,no_music,DriveThru,BusinessAcceptsBitcoin,tuesday,CoatCheck,lot,brunch,live,vegetarian,GoodForMeal,ByAppointmentOnly,romantic,divey,touristy,lunch,RestaurantsPriceRange2,sunday,vegan,casual,kosher,trendy,validated,latenight,BusinessParking,upscale,BYOBCorkage,WheelchairAccessible,RestaurantsTakeOut,RestaurantsReservations,saturday,dairy-free,DietaryRestrictions,BusinessAcceptsCreditCards,halal,friday,Caters,classy,business_id,stars
2256,True,,False,False,True,True,,,,,False,False,,False,True,,'average',,False,,,True,,,,u'none',u'free',,,,False,,,False,'casual',,True,False,True,,,False,,,True,True,,,,,False,False,False,True,1,,,True,,False,False,False,,False,,True,True,False,,,,True,,,True,False,152524,3.8732394366
2257,False,False,False,True,False,False,,False,False,,,False,,False,False,,u'average',,False,,,True,,,,u'full_bar',u'no',False,True,,True,False,,False,u'casual',,,True,True,False,,,,False,False,False,False,,,,False,False,False,False,2,,,False,,False,False,False,,False,,,True,True,,,,True,,,True,False,155824,4.1407407407
2258,,,,,True,True,,,,,,,,,False,,,,,,,True,,,,u'full_bar',u'no',,,,,,,,,,True,,True,,,,,,,,,,,,,,,,2,,,,,,,,,,,False,True,True,,,,,,,True,,186930,4.6666666667
2259,True,,False,,True,False,,,,,,,,False,True,,u'quiet',,,,,True,,,,u'beer_and_wine',u'no',,,,False,,,False,u'casual',,,True,False,,,,,,,False,,,,,False,False,False,True,2,,,True,,False,,False,,False,,,True,False,,,,True,,,False,False,81147,3.747826087
2260,True,,,False,True,False,,,,,,False,,,True,,u'average',,False,,,True,,,,u'full_bar',u'no',,,,False,,,False,'casual',,,,,,,,,,False,,,,,,False,False,False,,2,,,False,,False,False,,,False,,,True,,,,,,,,,False,128615,3.4285714286
2261,True,,False,False,False,True,,,,,,False,,False,True,,,,False,,,True,,,,'none','no',,,,,,,,u'casual',,,False,,,,,,,True,False,,,,,,,,True,2,,,,,,False,False,,,,,True,False,,,,,,,,,48549,3.6
2262,True,,False,False,False,True,,,,,,False,,False,False,,u'average',,False,,,True,,,,'beer_and_wine',u'no',,,,False,,,False,u'casual',,False,True,True,,,,,,False,False,,,,,False,False,False,True,1,,,True,,False,False,False,,False,,,True,False,,,,True,,,True,False,144679,3.9375
2263,True,,False,True,False,False,,,,,,False,,False,True,,u'quiet',,False,,,True,,,,u'beer_and_wine',u'no',,,,False,,,False,u'casual',,,True,True,,,,,,False,False,,,,,False,False,False,True,2,,,True,,False,False,False,,False,,,True,True,,,,,,,True,False,154112,3.4905660377
2264,True,,False,,False,False,,,,,,,,True,False,,u'quiet',,,,,True,,,,u'none',u'no',,,,False,,,False,'casual',,False,False,True,,,False,,,,True,,,,,False,False,False,True,2,,,True,,False,,False,,False,,True,True,False,,,,True,,,True,False,162667,4.737704918
2265,True,,False,False,False,False,,,,,,False,,False,False,,u'average',,False,,,True,,,,u'beer_and_wine',u'free',,,,False,,,False,u'casual',,,True,True,,,False,,,True,False,,,,False,False,False,False,True,2,,,True,,False,False,False,,False,,,True,False,,,,True,,,True,False,28106,4.5372340426
2266,True,,False,False,False,True,,,,False,False,False,,False,False,,'average',,False,,,True,,,,'beer_and_wine',u'free',,,,False,,,False,'casual',,False,True,True,,,False,,,True,False,,,,,False,False,False,True,1,,,True,,False,False,False,,False,'yes_free',True,True,False,,,,True,,,True,False,98229,3.9714285714
2267,True,,False,True,False,True,,,,,,False,,False,True,,u'average',,True,,,True,,,,u'full_bar',u'no',,,,False,,,False,'casual',,,True,True,,,,,,False,False,,,,,False,False,False,True,2,,,True,,False,False,False,,False,,,True,True,,,,True,,,True,False,125431,2.8431372549000002
2268,False,,,False,,False,,,,,,False,,,False,,,,False,,,False,,,,u'full_bar',u'no',,,,,,,,,,,,,,,,,,False,,,,,,,,,,3,,,,,,False,,,,,,False,True,,,,,,,,,150257,4.0714285714
2269,,,,,,,,,,,,,,,True,,,,,,,,,,,,u'no',,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,,,,True,,,,,188835,5.0
2270,True,,,True,True,True,,,,,,False,,,True,,u'average',,False,,,True,,,,u'none',u'no',,,,False,,,False,u'casual',,,,True,,,,,,False,,,,,,False,False,False,,1,,,True,,False,False,,,False,,,True,True,,,,,,,True,False,22949,3.5833333333
2271,False,,,True,False,False,,,,,,False,,,False,,u'average',,False,,,True,,,,u'full_bar',u'no',,,,False,,,False,u'casual',,,,,,,,,,False,,,,,,False,False,False,,4,,,False,,True,False,,,False,,,False,True,,,,,,,False,False,121243,3.6886792453
2272,True,,,True,False,True,,,,,,False,,,False,,u'average',,False,,,False,,,,u'full_bar',u'no',,,,False,,,False,u'casual',,,,,,,,,,False,,,,,,False,,False,,2,,,True,,False,False,,,False,,,True,,,,,,,,,False,59750,3.8421052632
2273,True,,False,False,True,False,,,,,False,False,,False,False,,'quiet',,False,,,True,,,,u'none',u'free',,,,False,,,False,'casual',,False,False,False,,,,,,True,False,,,,,False,,False,True,1,,,True,,False,False,False,,False,,True,True,True,,,,,,,True,False,50502,4.2083333333
2274,True,,False,False,False,True,,,,,,False,,False,False,,'average',,False,,,True,,,,u'none','free',,,,False,,,False,u'casual',,False,True,False,,True,,,,True,False,,,,,False,False,False,True,1,,,True,,False,False,False,,False,,,True,False,,,,True,,,True,False,39338,3.3666666667
2275,False,False,False,False,False,False,False,False,False,,,False,,False,False,,u'average',True,False,,u'no',True,,,True,u'full_bar',u'no',False,True,False,False,False,,False,'dressy',,True,True,True,,,,False,False,False,True,False,,,,False,,False,True,3,False,,False,,False,False,False,,False,,,False,True,True,,,,,True,True,True,95981,3.1219512195
2276,True,,,,False,,,,,,,,,,True,,,,,,,True,,,,u'none',u'no',,,,,,,,,,,,,,,False,,,,,,,,,,,,,1,,,,,,,,,,,,False,True,,,,True,,,True,,139360,5.0
2277,,,,False,,,,,,,,False,,,,,,,False,,,,,,,,,,,,False,,,False,u'casual',,,,,,,,,,False,,,,,,False,,False,,,,,False,,False,False,,,False,,,True,,,,,,,,,False,174789,4.375
2278,True,,False,False,True,False,,,,,,False,,False,True,,'quiet',,False,,,True,,,,,'no',,,,False,,,False,'casual',,,False,False,,,,,,False,False,,,,,False,False,False,False,2,,,False,,False,False,False,,False,,,True,False,,,,,,,,False,62603,1.4285714286
2279,,,False,False,,,,,,,,False,,False,True,,,,False,,,,,,,'none',,,,,,,,,,,,False,True,,,,,,False,False,,,,,,,,False,1,,,,,,False,False,,,,,True,,,,,True,,,True,,131634,4.1666666667
2280,True,,False,False,True,True,,,,,,False,,False,False,,'average',,False,,,True,,,,'full_bar','no',,,,False,,,False,'casual',,True,True,True,,,,,,True,False,,,,,False,False,False,True,2,,,False,,True,False,False,,False,,,True,True,,,,True,,,True,False,120274,3.1505376344
2281,True,,True,False,False,False,,,,,,False,,False,False,,'quiet',,False,,,True,,,,u'beer_and_wine',u'no',,,,False,,,False,'casual',,,False,False,,,,,,True,False,,,,,False,,False,True,2,,,True,,False,False,False,,False,,,True,True,,,,,,,False,False,1831,3.2307692308
2282,False,,False,True,False,True,,,,,,False,,False,False,,u'average',,False,,,True,,,,u'full_bar',u'free',,,,False,,,False,u'casual',,,True,True,,,,,,False,False,,,,,True,False,False,False,2,,,False,,False,False,False,,False,,,True,True,,,,,,,True,False,132904,3.7313432836000002
2283,True,,False,False,False,False,,,,False,,False,,False,False,,u'average',,False,,,True,,,,u'beer_and_wine',u'no',,,,False,,,False,'casual',,,True,True,,,,,,True,False,,,,,False,False,False,True,2,,,True,,False,False,False,,False,'yes_free',,False,False,,,,True,,,False,False,5923,3.6748554912999998
2284,True,,,,,,,,,,,,,,True,,,,,,,True,,,,u'none',,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,True,True,,,,True,,,,,5338,5.0
2285,True,,True,False,True,False,,,,,,False,,False,True,,'average',,False,,,True,,,,'beer_and_wine','free',,,,False,,,False,u'casual',,True,True,True,,,,,,True,False,,,,,False,False,False,True,2,,,True,,False,False,False,,False,,True,True,True,,,,True,,,True,False,5697,4.1584158416
2286,True,,False,False,True,True,,,,,,False,,False,False,,u'average',,False,,,True,,,,'full_bar','no',,,,False,,,False,u'casual',,,True,True,,,,,,True,False,,,,,False,False,False,True,2,,,True,,False,False,False,,False,,,True,True,,,,True,,,False,False,120167,3.8265306122
2287,True,,False,False,False,False,,,,,,False,,True,False,,'average',,False,,,True,,,,u'none',u'no',,,,False,,,False,'casual',,True,False,False,,,False,,,True,True,,,,,False,False,False,True,1,,,True,,False,False,False,,False,,True,True,True,,,,True,,,True,False,186236,3.2
2288,True,,False,False,False,True,,,,,,True,,False,True,,u'average',True,False,,,True,,,,u'full_bar',u'no',,,,False,,,False,u'casual',,,True,True,,,,,,False,False,,,,,False,False,False,False,2,,,True,,False,False,False,,False,,,True,True,,,,True,,,True,False,84675,2.6862745098
2289,True,,False,True,True,True,,,,,,True,,False,False,,'average',,True,,,True,,,,'full_bar',u'no',,,,False,,,False,'casual',,,True,True,,,False,,,False,False,,,,,False,False,False,False,2,,,False,,True,False,False,,False,,,True,True,,,,True,,,False,False,40996,4.0129366106
2290,True,,False,False,,True,,,,,,False,,False,True,,u'quiet',,False,,,True,,,,,,,,,,,,,u'casual',,,False,True,,,,,,False,False,,,,,,,,False,1,,,,,,False,False,,,,,,False,,,,True,,,True,,61792,3.75
2291,False,,,,,,,,,,,,,,True,,,,,,,True,,,,,,,,,False,,,False,'casual',,,,,,,,,,,,,,,,False,False,False,,1,,,False,,False,,,,False,,,False,True,,,,True,,,False,False,61072,2.6
2292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74866,3.6666666667000003
2293,True,False,False,False,False,False,,False,False,,False,False,,False,False,,u'average',True,False,,u'no',True,,,,u'full_bar',u'free',False,True,,False,False,,False,'casual',,False,True,False,,,,,False,False,False,False,,,,False,,False,False,2,,,True,,False,False,False,,False,,False,False,False,,,,,,,False,False,187888,3.8372093023
2294,True,,,False,False,True,,,,,,False,,,False,,u'average',,False,,,True,,,,u'none',u'no',,,,False,,,False,u'casual',,,,False,,,,,,True,,,,,,False,False,False,,1,,,True,,False,False,,,False,,,True,False,,,,True,,,False,False,49498,4.1818181818
2295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130377,5.0
2296,,,,False,,,,,,,,False,,,,,,,False,,,,,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,1,,,,,,False,,,,,,True,,,,,True,,,,,34907,3.9166666667000003
2297,True,,False,True,True,True,False,False,,,,False,,False,False,,u'loud',True,False,,u'outdoor',True,,,True,u'full_bar',u'free',False,,False,False,,,False,'casual',,True,False,True,,,,False,False,True,False,,,,,False,False,False,False,2,False,,False,,False,False,False,,False,,True,True,True,True,,,,,True,False,False,119469,3.0
2298,True,,False,False,True,False,,,,,,False,,False,False,,u'average',,False,,,True,,,,u'beer_and_wine',u'free',,,,False,,,False,u'casual',,,True,True,,,False,,,True,False,,,,,False,False,False,True,1,,,True,,False,False,False,,False,,,True,True,,,,True,,,False,False,108956,3.5197132615999998
2299,True,,False,False,True,False,,,,,,False,,False,True,,u'quiet',,False,,,True,,,,u'none',u'free',,,,False,,,False,u'casual',,,True,True,,,False,,,True,False,,,,,False,False,False,True,2,,,True,,False,False,False,,False,,,True,False,,,,True,,,True,False,181123,3.7108433735
2300,True,,False,False,False,True,,,,,,False,,False,False,,u'average',,False,,,False,,,,'none',,,,,False,,,False,u'casual',,False,False,True,,,,,,False,False,,,,,False,False,False,False,1,,,False,,False,False,False,,False,,,True,False,,,,,,,False,False,136989,4.8181818182
2301,True,,,,,,,,,,,,,,False,,,,,,,True,,,,,,,,,,,,,'casual',,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,True,False,,,,,,,True,,122841,2.3
2302,False,,,False,True,False,,False,,,,False,,,False,,u'quiet',,True,,,True,,,,u'full_bar',u'free',,,,False,,,False,u'casual',,,,True,,,,,,False,,,,,,False,False,False,,3,,,True,,False,False,,,False,,,True,True,,,,,,,,False,69659,3.04
2303,True,,False,False,False,True,,,,,,False,,False,False,,u'quiet',,False,,,True,,,,u'full_bar',u'no',,,,True,,,False,u'casual',,True,True,True,,,,,,True,False,,,,,False,,False,False,2,,,False,,False,False,False,,False,,,True,True,,,,,,,,False,4466,4.652173913
2304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191786,3.75
2305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,131800,3.7777777778
2306,True,,False,True,False,True,,,,,False,True,,False,True,,u'average',,False,,,True,,,,u'none',u'free',,,,False,,,False,'casual',,False,True,True,,,False,,,False,False,,,,,False,False,False,True,1,,,True,,True,False,False,,False,,True,True,False,,,,True,,,True,False,62549,3.5352112676000003
2307,True,,False,True,True,False,,,,,,False,,False,False,,u'average',,False,,,False,,,,u'none',u'no',,,,False,,,False,u'casual',,,False,True,,,,,,False,False,,,,,False,False,False,True,1,,,True,,False,False,True,,False,,,True,False,,,,,,,True,False,149660,3.1690140845
2308,True,,,False,True,True,,,,,,False,,,True,,u'average',,False,,,True,,,,u'none',,,,,False,,,False,u'casual',,,,,,,,,,True,,,,,,False,False,False,,1,,,True,,False,False,,,False,,,True,False,,,,True,,,False,False,29724,3.4
2309,True,,,False,True,True,,,,,,False,,,True,,u'average',,False,,,True,,,,'beer_and_wine',u'no',,,,False,,,False,u'casual',,,,True,,,,,,True,,,,,,False,False,False,,2,,,True,,False,False,,,False,,,True,True,,,,,,,True,False,21205,3.0
2310,True,,False,False,,,,,,,,True,,False,,,,True,True,,,,,,,,u'free',,,,,,,,,,,False,True,,,,,,True,False,,,,False,,,,False,2,,,,,,False,False,,,,,,,,,,True,,,,,39594,3.3928955867
2311,True,,False,False,,,,,,,,False,,False,True,,,,False,,,True,,,,'none','no',,,,False,,,False,'casual',,,False,,,,,,,False,False,,,,,False,,False,False,2,,,False,,False,False,False,,False,,,True,False,,,,,,,,False,133333,3.6666666667000003
2312,True,,False,False,False,False,,,,,,False,,False,False,,u'average',,False,,,False,,,,'none','no',,,,False,,,False,'casual',,True,True,True,,,,,,True,False,,,,,False,False,False,False,2,,,True,,False,False,False,,False,,,True,True,,,,True,,,False,False,87666,3.6
2313,True,,False,True,False,True,,,,,,False,,False,False,,u'average',,False,,,True,,,,u'none',u'no',,,,False,,,False,u'casual',,False,False,False,,,,,,False,False,,,,,False,False,False,False,1,,,False,,False,False,False,,False,,True,True,True,,,,True,,,True,False,41133,4.8181818182
2314,False,False,False,True,True,True,False,False,False,,,False,,False,False,,u'average',True,False,,,True,,,False,u'full_bar','free',False,False,False,False,False,,False,u'casual',,True,True,True,False,,,False,False,False,False,False,,,,False,False,False,False,2,False,,False,,True,False,True,,False,,,True,True,False,,,,,True,True,False,146306,3.3212435233
2315,False,,False,False,True,False,,,,,,False,,False,False,,u'quiet',,False,,,True,,,,u'full_bar',u'free',,,,False,,,False,u'casual',,True,False,True,,,,,,True,True,,,,,False,False,False,False,1,,,False,,False,False,False,,False,,,True,True,,,,True,,,False,False,8267,2.4509803922
2316,True,,,,False,False,,,,,,,,,True,,u'quiet',,,,,True,,,,'beer_and_wine','free',,,,,,,,'casual',,,,False,,,,,,,,,,,,,,,,3,,,,,,,,,,,,True,False,,,,,,,,,160251,1.9375
2317,True,,,True,False,False,,,,,,False,,,False,,u'average',,False,,,True,,,,u'full_bar',u'no',,,,False,,,False,u'casual',,,,,,,,,,False,,,,,,False,,False,,2,,,True,,False,False,,,False,,,True,True,,,,,,,False,False,104078,3.1460674157
2318,True,,False,True,False,False,,,,,False,False,,False,True,,u'loud',,False,,,True,,,,u'none',u'no',,,,False,,,False,'casual',,False,True,True,,,,,,False,False,,,,,False,,False,True,2,,,True,,False,False,False,,False,,True,True,False,,,,,,,False,False,28172,2.8141592920000003
2319,True,,False,True,True,False,,,,,False,False,,False,True,,u'average',False,False,,u'no',True,,,,u'full_bar',u'free',,,,False,,,False,'casual',,True,True,True,,,,,False,False,False,,,,,False,,False,True,2,,,True,,False,False,False,,False,,True,True,True,,,,,,,True,False,161447,3.9642857143
2320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172336,2.75
2321,False,,,False,,,,,,,,False,,,,,,,False,,,False,,,,,,,,,,,,,u'casual',,,,,,,,,,False,,,,,,,,,,,,,,,,False,,,,,,True,True,,,,True,,,,,138148,3.9166666667000003
2322,True,,,False,False,True,,,,,,False,,,False,,u'quiet',,False,,,True,,,,u'beer_and_wine',u'no',,,,False,,,False,u'casual',,,,True,,,,,,False,,,,,,False,,False,,2,,,True,,False,False,,,False,,,True,True,,,,,,,,False,190003,3.6153846154
2323,True,,,False,False,False,,,,,,False,,,False,,u'quiet',,False,,,True,,,,u'full_bar',u'free',,,,False,,,False,u'casual',,,,,,,,,,True,,,,,,False,False,False,,2,,,True,,False,False,,,False,,,True,True,,,,True,,,False,False,87140,4.170212766
2324,False,,,False,False,True,,,,,,False,,,False,,u'average',,False,,,True,,,,u'full_bar','no',,,,False,,,False,u'casual',,,,True,,,,,,False,,,,,,False,,False,,3,,,False,,False,False,,,False,,,False,True,,,,,,,,False,144303,3.6984126984
2325,True,,False,False,True,False,,,,,,False,,False,True,,u'loud',,False,,,True,,,,u'none',,,,,False,,,False,u'casual',,False,False,True,,,,,,False,False,,,,,False,,False,True,2,,,False,,False,False,False,,False,,,True,False,,,,,,,True,False,85851,3.3333333333
2326,True,,,False,True,True,,,,,,False,,,,,u'average',,False,,,True,,,,u'full_bar',,,,,False,,,False,u'casual',,,,,,,,,,False,,,,,,False,False,False,,1,,,False,,False,False,,,False,,,True,False,,,,True,,,,False,56488,4.0
2327,False,,False,False,True,True,,,,,,False,,False,False,,u'quiet',,False,,,False,,,,,,,,,False,,,False,'casual',,,False,True,,,,,,False,False,,,,,False,False,False,True,1,,,False,,False,False,False,,False,,,True,False,,,,True,,,,False,128146,3.875
2328,True,,,,True,False,,,,,,,,,False,,'average',,,,,True,,,,,'free',,,,False,,,False,u'casual',,,,True,,,,,,,,,,,,False,False,False,,2,,,True,,False,,,,False,,,True,False,,,,,,,,False,151088,4.2857142857
2329,False,,,True,False,True,,,,,,False,,,True,,u'average',,False,,,True,,,,u'full_bar',u'no',,,,False,,,False,'casual',,,,True,,,,,,False,,,,,,False,False,False,,3,,,False,,False,False,,,False,,,True,True,,,,,,,,True,147392,3.1212121212
2330,False,,False,True,False,True,,,,,,False,,False,False,,u'average',,True,,,True,,,,u'full_bar',u'free',,,,False,,,False,u'casual',,,True,True,,,,,,False,False,,,,,False,False,False,False,2,,,False,,True,False,False,,False,,,True,True,,,,True,,,True,False,184000,4.1518987341999996
2331,True,,,False,True,False,,,,,,False,,,False,,u'loud',,False,,,True,,,,,u'no',,,,False,,,False,u'casual',,,,,,,,,,True,,,,,,False,False,False,,2,,,False,,False,False,,,False,,,True,True,,,,True,,,,False,39945,3.0857142857
2332,False,False,False,True,False,True,,False,False,,,False,,False,False,,u'average',False,False,,u'no',True,,,,u'full_bar',u'no',False,True,,False,False,,False,u'dressy',,True,True,True,False,,,,False,False,False,False,,,,True,,False,False,3,,,False,,True,False,False,,False,,,False,True,,,,,,,False,False,119737,4.224137931
2333,True,,False,True,False,False,,,,,,False,,False,True,,u'quiet',,False,,,True,,,,u'none',u'no',,,,False,,,False,u'casual',,,True,True,,,,,,False,False,,,,,False,False,False,True,1,,,True,,False,False,True,,False,,,True,False,,,,True,,,False,False,101663,2.8815789474
2334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90144,4.3636363636
2335,False,,,False,,False,,,,False,,False,,,True,,,,False,,,True,,,,,,,,,,,,,'casual',,,,,,,,,,True,,,,,,,,,,2,,,,,,False,,,,'yes_free',,True,True,,,,True,,,,,108555,4.2
2336,False,,False,True,True,True,,,,,False,False,,False,False,,u'average',,False,,,True,,,,u'full_bar',u'free',,,,False,,,False,'casual',,True,True,False,,,False,,,False,False,,,,,False,False,False,False,2,,,True,,False,False,False,,False,,True,True,False,,,,True,,,False,False,111903,3.7
2337,True,,False,False,False,False,,,,False,,True,,True,False,,u'average',,False,,,True,,,,'none',u'no',,,,False,,,False,'casual',,False,True,False,,,,,,False,False,,,,,False,False,False,True,1,,,True,,False,False,False,,False,'yes_free',,True,False,,,,True,,,False,False,74029,4.0014064698
2338,True,,True,False,False,False,,,,,,False,,True,False,,'average',,False,,,True,,,,'none','free',,,,False,,,False,u'casual',,,False,False,,,,,,True,True,,,,,False,False,False,True,1,,,False,,False,False,False,,False,,,True,False,,,,True,,,True,False,61028,3.7441860465
